	id	minute	result	X	Y	xG	player	h_a	player_id	situation	season	shotType	match_id	h_team	a_team	h_goals	a_goals	date	player_assisted	lastAction
127	464203	82	BlockedShot	0.815	0.6409999847412109	0.027681870386004448	Gastón Pereiro	h	8289	SetPiece	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Razvan Marin	Pass
128	464210	87	MissedShots	0.9430000305175781	0.49599998474121093	0.0745428279042244	Matteo Lovato	h	8522	FromCorner	2021	Head	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Razvan Marin	Aerial
129	464211	89	ShotOnPost	0.924000015258789	0.509000015258789	0.0992455780506134	Leonardo Pavoletti	h	1104	OpenPlay	2021	Head	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Gabriele Zappa	Cross
130	464212	89	BlockedShot	0.9259999847412109	0.4809999847412109	0.09190697968006134	Razvan Marin	h	8856	OpenPlay	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00		Foul
131	464181	6	BlockedShot	0.9330000305175781	0.38599998474121094	0.02781360223889351	Junior Messias	a	8838	OpenPlay	2021	Head	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Theo Hernández	Aerial
132	464182	6	MissedShots	0.9230000305175782	0.5379999923706055	0.5303314328193665	Olivier Giroud	a	502	OpenPlay	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00		None
133	464183	12	ShotOnPost	0.7380000305175781	0.35200000762939454	0.01639563962817192	Franck Kessié	a	1489	OpenPlay	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Theo Hernández	Pass
134	464184	12	MissedShots	0.905	0.6229999923706054	0.35034558176994324	Brahim Diaz	a	6421	OpenPlay	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Theo Hernández	BallTouch
135	464186	20	SavedShot	0.8059999847412109	0.39799999237060546	0.05244222655892372	Junior Messias	a	8838	OpenPlay	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Ismael Bennacer	TakeOn
136	464187	24	MissedShots	0.735	0.42400001525878905	0.017009763047099113	Ismael Bennacer	a	6981	OpenPlay	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Junior Messias	BallTouch
137	464190	43	MissedShots	0.8059999847412109	0.5670000076293945	0.04614114761352539	Theo Hernández	a	2547	OpenPlay	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Brahim Diaz	TakeOn
138	464191	46	MissedShots	0.8030000305175782	0.7469999694824219	0.021850090473890305	Rafael Leão	a	7193	OpenPlay	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Brahim Diaz	Pass
139	464192	49	SavedShot	0.86	0.5570000076293945	0.09952875971794128	Rafael Leão	a	7193	OpenPlay	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Theo Hernández	Pass
140	464193	50	SavedShot	0.7019999694824218	0.629000015258789	0.013122442178428173	Theo Hernández	a	2547	OpenPlay	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Brahim Diaz	Pass
141	464196	58	Goal	0.815	0.46900001525878904	0.06636425852775574	Ismael Bennacer	a	6981	OpenPlay	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Olivier Giroud	LayOff
142	464197	61	BlockedShot	0.91	0.48200000762939454	0.14866486191749573	Olivier Giroud	a	502	OpenPlay	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Junior Messias	Pass
143	464200	73	BlockedShot	0.7809999847412109	0.3729999923706055	0.048114482313394547	Davide Calabria	a	1574	OpenPlay	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00		TakeOn
144	464204	83	SavedShot	0.9	0.5520000076293945	0.5466560125350952	Davide Calabria	a	1574	OpenPlay	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Ante Rebic	Pass
145	464205	83	MissedShots	0.97	0.40700000762939453	0.10893160104751587	Olivier Giroud	a	502	OpenPlay	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Alexis Saelemaekers	Cross
146	464206	84	MissedShots	0.9119999694824219	0.38299999237060545	0.021433137357234955	Franck Kessié	a	1489	FromCorner	2021	Head	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Davide Calabria	Cross
147	464207	85	BlockedShot	0.9230000305175782	0.654000015258789	0.0631437748670578	Ante Rebic	a	1852	FromCorner	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Franck Kessié	Rebound
148	464208	85	BlockedShot	0.9180000305175782	0.43099998474121093	0.021523619070649147	Olivier Giroud	a	502	FromCorner	2021	Head	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Theo Hernández	Aerial
149	464209	85	MissedShots	0.7580000305175781	0.48700000762939455	0.026230616495013237	Ismael Bennacer	a	6981	FromCorner	2021	LeftFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00		Rebound
150	464213	92	BlockedShot	0.9359999847412109	0.41	0.13777196407318115	Alexis Saelemaekers	a	8297	OpenPlay	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Ismael Bennacer	Pass
151	464214	93	BlockedShot	0.87	0.3940000152587891	0.05431795492768288	Ante Rebic	a	1852	FromCorner	2021	RightFoot	17047	Cagliari	AC Milan	0	1	2022-03-19 19:45:00	Alexis Saelemaekers	Pass
152	462719	8	SavedShot	0.8859999847412109	0.655	0.07717732340097427	Alessandro Florenzi	h	1254	OpenPlay	2021	RightFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Franck Kessié	Pass
153	462720	10	BlockedShot	0.85	0.674000015258789	0.047437701374292374	Rafael Leão	h	7193	OpenPlay	2021	RightFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Junior Messias	Pass
154	462721	18	BlockedShot	0.805	0.29600000381469727	0.06921834498643875	Olivier Giroud	h	502	DirectFreekick	2021	LeftFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00		Standard
155	462722	18	Goal	0.7709999847412109	0.4540000152587891	0.018754830583930016	Pierre Kalulu Kyatengwa	h	8313	SetPiece	2021	LeftFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00		Rebound
156	462723	27	BlockedShot	0.9	0.3340000152587891	0.03787022829055786	Olivier Giroud	h	502	FromCorner	2021	LeftFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Alessandro Florenzi	Cross
157	462724	35	MissedShots	0.93	0.6480000305175782	0.10877082496881485	Alessandro Florenzi	h	1254	OpenPlay	2021	LeftFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Rafael Leão	Pass
158	462726	42	MissedShots	0.889000015258789	0.47200000762939454	0.0879112109541893	Olivier Giroud	h	502	OpenPlay	2021	Head	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Davide Calabria	Cross
159	462727	43	BlockedShot	0.9059999847412109	0.5820000076293945	0.1322776973247528	Olivier Giroud	h	502	OpenPlay	2021	LeftFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Rafael Leão	Pass
160	462728	44	SavedShot	0.8680000305175781	0.524000015258789	0.012070047669112682	Olivier Giroud	h	502	SetPiece	2021	Head	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Davide Calabria	Aerial
161	462729	44	BlockedShot	0.8669999694824219	0.5729999923706055	0.07499571144580841	Olivier Giroud	h	502	SetPiece	2021	LeftFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00		Rebound
162	462730	44	BlockedShot	0.9269999694824219	0.3920000076293945	0.1012803390622139	Franck Kessié	h	1489	SetPiece	2021	RightFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00		Rebound
163	462731	45	MissedShots	0.92	0.40700000762939453	0.01624172553420067	Franck Kessié	h	1489	FromCorner	2021	Head	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Davide Calabria	Aerial
164	462734	55	SavedShot	0.755	0.355	0.02634991519153118	Junior Messias	h	8838	OpenPlay	2021	LeftFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Davide Calabria	Pass
165	462735	66	SavedShot	0.7830000305175782	0.3160000038146973	0.028354521840810776	Junior Messias	h	8838	OpenPlay	2021	LeftFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Franck Kessié	Pass
166	462736	76	MissedShots	0.875	0.5320000076293945	0.040623653680086136	Olivier Giroud	h	502	FromCorner	2021	Head	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Sandro Tonali	Cross
167	462725	37	MissedShots	0.7819999694824219	0.5729999923706055	0.02919589914381504	Andrea Pinamonti	a	4895	OpenPlay	2021	RightFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00		None
168	462732	48	SavedShot	0.8919999694824219	0.485	0.08120974153280258	Sebastiano Luperto	a	1639	SetPiece	2021	Head	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Filippo Bandinelli	Cross
169	462733	50	SavedShot	0.9630000305175781	0.4520000076293945	0.5548955798149109	Szymon Zurkowski	a	7910	FromCorner	2021	RightFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00	Simone Romagnoli	HeadPass
170	462737	84	MissedShots	0.740999984741211	0.3160000038146973	0.013463315553963184	Petar Stojanovic	a	9849	FromCorner	2021	RightFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00		None
171	462738	85	BlockedShot	0.77	0.36900001525878906	0.020125485956668854	Marco Benassi	a	1183	OpenPlay	2021	RightFoot	17040	AC Milan	Empoli	1	0	2022-03-12 19:45:00		BallRecovery
172	461889	1	MissedShots	0.89	0.5609999847412109	0.08463282138109207	Amir Rrahmani	h	7924	FromCorner	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Victor Osimhen	None
173	461890	9	BlockedShot	0.7480000305175781	0.595	0.04192892462015152	Matteo Politano	h	1473	OpenPlay	2021	LeftFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Lorenzo Insigne	Pass
174	461891	19	MissedShots	0.8680000305175781	0.34	0.0534418560564518	Victor Osimhen	h	5322	OpenPlay	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Giovanni Di Lorenzo	Pass
175	461897	50	SavedShot	0.8240000152587891	0.5629999923706055	0.062085364013910294	Victor Osimhen	h	5322	OpenPlay	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Giovanni Di Lorenzo	Pass
176	461902	70	MissedShots	0.7680000305175781	0.5259999847412109	0.026561452075839043	Eljif Elmas	h	7912	OpenPlay	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00		None
177	461904	75	MissedShots	0.855	0.3629999923706055	0.023259833455085754	Adam Ounas	h	3259	FromCorner	2021	LeftFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00		TakeOn
178	461905	82	MissedShots	0.775	0.629000015258789	0.01813197322189808	Hirving Lozano	h	7999	FromCorner	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00		None
179	461906	84	SavedShot	0.9630000305175781	0.34299999237060547	0.05399103835225105	Victor Osimhen	h	5322	OpenPlay	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Adam Ounas	Pass
180	461908	86	MissedShots	0.6940000152587891	0.68	0.013182629831135273	Hirving Lozano	h	7999	OpenPlay	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Eljif Elmas	Pass
181	461892	27	SavedShot	0.720999984741211	0.575	0.014851365238428116	Rafael Leão	a	7193	OpenPlay	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00		Dispossessed
182	461893	29	MissedShots	0.7569999694824219	0.51	0.022902701050043106	Sandro Tonali	a	7958	FromCorner	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Rafael Leão	Pass
183	461894	48	BlockedShot	0.8119999694824219	0.46599998474121096	0.0430634468793869	Franck Kessié	a	1489	SetPiece	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00		None
184	461895	48	MissedShots	0.8109999847412109	0.35400001525878905	0.022362802177667618	Davide Calabria	a	1574	SetPiece	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Junior Messias	Rebound
185	461896	48	Goal	0.909000015258789	0.4909999847412109	0.4981047511100769	Olivier Giroud	a	502	SetPiece	2021	LeftFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Davide Calabria	Rebound
186	461898	51	SavedShot	0.7530000305175781	0.6120000076293945	0.02842135727405548	Rafael Leão	a	7193	OpenPlay	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Theo Hernández	Pass
187	461899	54	SavedShot	0.7909999847412109	0.3220000076293945	0.02825355716049671	Ismael Bennacer	a	6981	OpenPlay	2021	LeftFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Franck Kessié	Pass
188	461900	55	BlockedShot	0.9059999847412109	0.45799999237060546	0.021885424852371216	Olivier Giroud	a	502	FromCorner	2021	Head	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Theo Hernández	Aerial
189	461901	55	SavedShot	0.9169999694824219	0.4520000076293945	0.039571598172187805	Fikayo Tomori	a	703	FromCorner	2021	Head	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00		Rebound
190	461903	72	BlockedShot	0.9069999694824219	0.655	0.09773243963718414	Franck Kessié	a	1489	OpenPlay	2021	LeftFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Rade Krunic	Pass
191	461907	85	SavedShot	0.8490000152587891	0.7709999847412109	0.04670991748571396	Theo Hernández	a	2547	OpenPlay	2021	LeftFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Ante Rebic	Pass
192	461909	93	SavedShot	0.8630000305175781	0.5029999923706054	0.4686456322669983	Alexis Saelemaekers	a	8297	OpenPlay	2021	RightFoot	17032	Napoli	AC Milan	0	1	2022-03-06 19:45:00	Theo Hernández	Pass
193	459313	26	MissedShots	0.8109999847412109	0.27700000762939453	0.024472299963235855	Davide Calabria	h	1574	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Brahim Diaz	Pass
194	459314	28	Goal	0.9640000152587891	0.5570000076293945	0.47280341386795044	Rafael Leão	h	7193	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Sandro Tonali	Chipped
195	459315	33	BlockedShot	0.879000015258789	0.4640000152587891	0.09667783230543137	Junior Messias	h	8838	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Brahim Diaz	CornerAwarded
196	459316	37	BlockedShot	0.7169999694824218	0.3940000152587891	0.009793681092560291	Davide Calabria	h	1574	SetPiece	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00		None
197	459319	52	MissedShots	0.8880000305175781	0.46599998474121096	0.02491597644984722	Alessio Romagnoli	h	1119	SetPiece	2021	Head	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Sandro Tonali	Aerial
198	459326	74	BlockedShot	0.8519999694824218	0.47	0.09122475236654282	Sandro Tonali	h	7958	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Ante Rebic	Pass
199	459327	77	BlockedShot	0.7030000305175781	0.46900001525878904	0.015546330250799656	Theo Hernández	h	2547	SetPiece	2021	LeftFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Sandro Tonali	Pass
200	459328	81	SavedShot	0.875999984741211	0.46	0.02536800503730774	Alessio Romagnoli	h	1119	FromCorner	2021	Head	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Sandro Tonali	Cross
201	459329	84	SavedShot	0.8909999847412109	0.504000015258789	0.017205536365509033	Alessio Romagnoli	h	1119	FromCorner	2021	Head	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Sandro Tonali	Aerial
202	459311	2	SavedShot	0.9030000305175782	0.45	0.09056603908538818	Beto	a	9983	OpenPlay	2021	Head	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Nahuel Molina	Cross
203	459312	11	MissedShots	0.9580000305175781	0.31799999237060544	0.06329166144132614	Gerard Deulofeu	a	591	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Walace	LayOff
204	459317	40	SavedShot	0.92	0.485	0.05055725574493408	Beto	a	9983	OpenPlay	2021	Head	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Tolgay Arslan	Aerial
205	459318	44	MissedShots	0.9209999847412109	0.4379999923706055	0.03633628785610199	Rodrigo Becão	a	6806	OpenPlay	2021	Head	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Jean-Victor Makengo	Aerial
206	459320	58	MissedShots	0.794000015258789	0.6419999694824219	0.020540783181786537	Tolgay Arslan	a	4348	FromCorner	2021	LeftFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00		None
207	459321	61	SavedShot	0.8580000305175781	0.6819999694824219	0.04511205479502678	Rodrigo Becão	a	6806	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Iyenoma Destiny Udogie	Pass
208	459322	65	BlockedShot	0.865999984741211	0.509000015258789	0.03733447566628456	Gerard Deulofeu	a	591	OpenPlay	2021	LeftFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00		Aerial
209	459323	65	MissedShots	0.914000015258789	0.645	0.06226238235831261	Roberto Pereyra	a	1723	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00		Rebound
210	459324	65	Goal	0.980999984741211	0.4909999847412109	0.2633419930934906	Iyenoma Destiny Udogie	a	8831	OpenPlay	2021	LeftFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Roberto Pereyra	Rebound
211	459325	73	SavedShot	0.88	0.749000015258789	0.03345571830868721	Roberto Pereyra	a	1723	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00		BallRecovery
212	459330	92	SavedShot	0.7569999694824219	0.4329999923706055	0.023625265806913376	Gerard Deulofeu	a	591	OpenPlay	2021	RightFoot	17021	AC Milan	Udinese	1	1	2022-02-25 17:45:00	Iyenoma Destiny Udogie	Pass
213	458502	2	BlockedShot	0.745999984741211	0.3679999923706055	0.018511557951569557	Grigoris Kastanos	h	4951	OpenPlay	2021	RightFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Federico Bonazzoli	Pass
214	458503	3	SavedShot	0.764000015258789	0.7319999694824219	0.013570032082498074	Luca Ranieri	h	6696	FromCorner	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00		None
215	458504	3	BlockedShot	0.8130000305175781	0.6509999847412109	0.03798108920454979	Federico Bonazzoli	h	2019	OpenPlay	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00		BallRecovery
216	458507	20	BlockedShot	0.83	0.7280000305175781	0.025876566767692566	Franck Ribéry	h	329	OpenPlay	2021	RightFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Lassana Coulibaly	Pass
217	458509	28	SavedShot	0.8590000152587891	0.5879999923706055	0.012333618476986885	Milan Djuric	h	3856	OpenPlay	2021	Head	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Pasquale Mazzocchi	Aerial
218	458510	28	Goal	0.904000015258789	0.45099998474121095	0.10595470666885376	Federico Bonazzoli	h	2019	OpenPlay	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00		Rebound
219	458518	65	BlockedShot	0.8719999694824219	0.7630000305175781	0.27063891291618347	Federico Bonazzoli	h	2019	OpenPlay	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00		BallRecovery
220	458520	71	Goal	0.8980000305175782	0.47900001525878905	0.07804574072360992	Milan Djuric	h	3856	OpenPlay	2021	Head	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Pasquale Mazzocchi	Cross
221	458523	83	MissedShots	0.925	0.5470000076293945	0.0411599725484848	Federico Fazio	h	1000	FromCorner	2021	Head	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Joel Obi	Aerial
222	458505	4	Goal	0.8530000305175781	0.47	0.36117517948150635	Junior Messias	a	8838	OpenPlay	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Theo Hernández	Throughball
223	458506	16	SavedShot	0.789000015258789	0.36400001525878906	0.08046702295541763	Ismael Bennacer	a	6981	DirectFreekick	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00		Standard
224	458508	22	BlockedShot	0.8190000152587891	0.5279999923706055	0.07762626558542252	Rafael Leão	a	7193	OpenPlay	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Olivier Giroud	Pass
225	458511	39	BlockedShot	0.8330000305175781	0.39799999237060546	0.020566426217556	Junior Messias	a	8838	OpenPlay	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00		Aerial
226	458512	39	MissedShots	0.8009999847412109	0.34900001525878904	0.023144986480474472	Davide Calabria	a	1574	OpenPlay	2021	RightFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00		Rebound
227	458513	44	MissedShots	0.8209999847412109	0.6990000152587891	0.006077365018427372	Olivier Giroud	a	502	OpenPlay	2021	Head	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Fikayo Tomori	Pass
228	458514	46	MissedShots	0.9230000305175782	0.5429999923706055	0.12578588724136353	Rafael Leão	a	7193	OpenPlay	2021	RightFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Sandro Tonali	Chipped
229	458515	47	MissedShots	0.76	0.49400001525878906	0.026445172727108	Sandro Tonali	a	7958	OpenPlay	2021	RightFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00		BallRecovery
230	458516	53	MissedShots	0.9309999847412109	0.475	0.0634881854057312	Olivier Giroud	a	502	FromCorner	2021	Head	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Alessio Romagnoli	HeadPass
231	458517	59	SavedShot	0.905	0.3679999923706055	0.33155587315559387	Olivier Giroud	a	502	OpenPlay	2021	LeftFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Junior Messias	Throughball
232	458519	67	SavedShot	0.755	0.6029999923706054	0.018570441752672195	Rafael Leão	a	7193	OpenPlay	2021	RightFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Ante Rebic	Pass
233	458521	76	Goal	0.740999984741211	0.6120000076293945	0.017362069338560104	Ante Rebic	a	1852	OpenPlay	2021	RightFoot	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Olivier Giroud	LayOff
234	458522	79	MissedShots	0.91	0.46299999237060546	0.049361083656549454	Olivier Giroud	a	502	OpenPlay	2021	Head	17012	Salernitana	AC Milan	2	2	2022-02-19 19:45:00	Theo Hernández	Aerial
235	457308	0	BlockedShot	0.7340000152587891	0.5279999923706055	0.01795240119099617	Olivier Giroud	h	502	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00		BallRecovery
236	457310	7	Goal	0.93	0.669000015258789	0.1767066866159439	Rafael Leão	h	7193	OpenPlay	2021	RightFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Mike Maignan	TakeOn
237	457311	41	MissedShots	0.8169999694824219	0.580999984741211	0.050097133964300156	Olivier Giroud	h	502	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Junior Messias	HeadPass
238	457312	43	SavedShot	0.8640000152587891	0.4520000076293945	0.0974985659122467	Junior Messias	h	8838	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00		None
239	457313	45	MissedShots	0.86	0.2979999923706055	0.04722009226679802	Junior Messias	h	8838	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Sandro Tonali	Pass
240	457314	49	MissedShots	0.9269999694824219	0.534000015258789	0.24496982991695404	Olivier Giroud	h	502	OpenPlay	2021	OtherBodyPart	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Davide Calabria	Cross
241	457317	59	BlockedShot	0.8859999847412109	0.7	0.06408235430717468	Ante Rebic	h	1852	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Franck Kessié	Pass
242	457318	59	SavedShot	0.9669999694824218	0.4159999847412109	0.12693803012371063	Olivier Giroud	h	502	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Ante Rebic	Chipped
243	457319	64	MissedShots	0.85	0.6809999847412109	0.05557459220290184	Ismael Bennacer	h	6981	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Ante Rebic	Pass
244	457320	69	SavedShot	0.914000015258789	0.549000015258789	0.03696431592106819	Olivier Giroud	h	502	FromCorner	2021	Head	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Ismael Bennacer	Aerial
245	457321	70	SavedShot	0.9030000305175782	0.5129999923706055	0.02419263869524002	Alessio Romagnoli	h	1119	FromCorner	2021	Head	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Sandro Tonali	Aerial
246	457323	80	MissedShots	0.8030000305175782	0.7380000305175781	0.02822829969227314	Ante Rebic	h	1852	OpenPlay	2021	RightFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Alessandro Florenzi	Pass
247	457324	80	SavedShot	0.8690000152587891	0.63	0.09604957699775696	Ante Rebic	h	1852	OpenPlay	2021	RightFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Sandro Tonali	Pass
248	457325	80	SavedShot	0.9169999694824219	0.5429999923706055	0.4576171636581421	Sandro Tonali	h	7958	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00		Rebound
249	457326	81	BlockedShot	0.9169999694824219	0.5970000076293945	0.10592594742774963	Franck Kessié	h	1489	OpenPlay	2021	RightFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Ante Rebic	Cross
250	457309	4	BlockedShot	0.845999984741211	0.5220000076293946	0.031193489208817482	Francesco Caputo	a	6980	OpenPlay	2021	LeftFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00		Aerial
251	457315	50	SavedShot	0.7819999694824219	0.27	0.01346671488136053	Antonio Candreva	a	1517	OpenPlay	2021	RightFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00		TakeOn
252	457316	55	MissedShots	0.9390000152587891	0.3579999923706055	0.07813360542058945	Antonio Candreva	a	1517	OpenPlay	2021	RightFoot	17001	AC Milan	Sampdoria	1	0	2022-02-13 11:30:00	Bartosz Bereszynski	Pass
